customerID,MonthlyCharges,TotalCharges,tenure,Churn,Contract,InternetService,PaymentMethod,PaperlessBilling
5457-COLHT,80.65,5542.55,69,No,Two year,DSL,Bank transfer (automatic),No
6416-TVAIH,68.5,68.5,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5451-YHYPW,115.75,8443.7,72,No,Two year,Fiber optic,Credit card (automatic),Yes
5108-ADXWO,73.5,791.75,11,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7998-WNZEM,80.6,5708.2,71,No,Two year,DSL,Bank transfer (automatic),No
3066-RRJIO,69.95,69.95,1,Yes,Month-to-month,Fiber optic,Mailed check,Yes
4664-NJCMS,59.55,2016.3,33,No,Two year,DSL,Bank transfer (automatic),No
0307-BCOPK,19.05,326.65,16,No,One year,No,Mailed check,No
7629-WFGLW,95.65,5471.75,56,No,One year,Fiber optic,Electronic check,No
2542-HYGIQ,19.95,19.95,1,No,Month-to-month,No,Credit card (automatic),No
6715-OFDBP,70.05,346.4,5,Yes,Month-to-month,DSL,Electronic check,Yes
5016-LIPDW,19.4,1061.6,57,No,One year,No,Mailed check,No
6481-LXPWL,36.1,1971.5,56,No,One year,DSL,Credit card (automatic),Yes
1567-DSCIC,94.0,773.65,8,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2150-UWTFY,61.15,1422.05,22,Yes,Month-to-month,DSL,Mailed check,No
6124-ACRHJ,19.75,19.75,1,No,Month-to-month,No,Mailed check,No
9362-MWODR,64.1,2460.35,40,No,Month-to-month,DSL,Credit card (automatic),Yes
9975-GPKZU,19.75,856.5,46,No,Two year,No,Credit card (automatic),No
9625-RZFUK,19.7,1275.85,63,No,Two year,No,Mailed check,No
5153-LXKDT,110.2,7467.5,68,No,Two year,Fiber optic,Electronic check,Yes
5161-UBZXI,106.35,7261.75,69,No,Two year,Fiber optic,Credit card (automatic),Yes
1020-JPQOW,90.55,5116.6,56,No,Month-to-month,Fiber optic,Electronic check,No
7919-ZODZZ,65.9,660.05,10,No,One year,DSL,Mailed check,Yes
0565-JUPYD,104.5,6590.8,63,No,One year,Fiber optic,Credit card (automatic),No
6867-ACCZI,52.5,1208.15,24,No,Two year,DSL,Mailed check,Yes
5939-XAIXZ,56.1,1033.9,19,No,Month-to-month,DSL,Mailed check,Yes
9054-FOWNV,88.75,1885.15,22,No,Month-to-month,Fiber optic,Electronic check,Yes
2683-BPJSO,84.45,2467.1,29,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2157-MXBJS,75.3,989.45,13,Yes,One year,DSL,Mailed check,Yes
8207-VVMYB,26.0,2006.95,70,No,Two year,No,Bank transfer (automatic),Yes
9732-EQMWY,99.4,5025.0,49,No,Month-to-month,Fiber optic,Electronic check,No
9360-AHGNL,109.55,4830.25,43,Yes,One year,Fiber optic,Mailed check,Yes
1087-UDSIH,19.6,59.75,3,Yes,Month-to-month,No,Mailed check,Yes
5269-NRGDP,73.15,3088.25,42,No,One year,DSL,Electronic check,No
6195-MELTI,54.65,3134.7,57,No,One year,DSL,Mailed check,Yes
5485-WUYWF,66.4,94.55,2,Yes,Month-to-month,DSL,Bank transfer (automatic),No
2121-JAFOM,115.55,8312.4,72,No,Two year,Fiber optic,Credit card (automatic),Yes
8818-DOPVL,104.45,4863.85,46,No,Month-to-month,Fiber optic,Electronic check,Yes
2632-UCGVD,100.05,6871.9,66,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
5445-PZWGX,102.0,6529.25,62,Yes,One year,Fiber optic,Electronic check,No
1227-UDMZR,91.15,6637.9,72,No,Two year,DSL,Bank transfer (automatic),Yes
5198-HQAEN,89.7,3165.6,35,No,One year,Fiber optic,Electronic check,Yes
9170-CCKOU,90.2,1454.15,17,Yes,Month-to-month,Fiber optic,Credit card (automatic),No
2167-FQSTQ,92.4,6786.1,72,No,Two year,DSL,Electronic check,Yes
2819-GWENI,19.9,543.0,28,No,One year,No,Mailed check,No
1043-YCUTE,25.15,1327.15,56,Yes,Two year,No,Credit card (automatic),Yes
3814-MLAXC,79.85,2404.15,31,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
3572-UUHRS,18.85,867.3,45,No,One year,No,Bank transfer (automatic),No
2692-PFYTJ,25.75,25.75,1,No,Month-to-month,No,Mailed check,Yes
1226-UDFZR,49.6,114.7,2,Yes,Month-to-month,DSL,Mailed check,Yes
5955-EPOAZ,20.95,109.5,6,No,Month-to-month,No,Mailed check,Yes
6821-JPCDC,97.05,4692.95,48,No,One year,Fiber optic,Electronic check,Yes
8815-LMFLX,25.4,546.85,25,No,Month-to-month,No,Bank transfer (automatic),Yes
9135-HSWOC,19.7,1274.05,64,No,Two year,No,Bank transfer (automatic),Yes
8582-KRHPJ,35.0,1782.4,50,No,Month-to-month,DSL,Mailed check,Yes
5811-IWXYM,101.25,5301.1,52,No,One year,Fiber optic,Bank transfer (automatic),No
7044-YAACC,70.2,280.35,4,No,Month-to-month,Fiber optic,Electronic check,Yes
8189-XRIKE,90.95,2897.95,32,No,Month-to-month,Fiber optic,Electronic check,No
1506-YJTYT,73.85,3371.0,45,No,Two year,DSL,Credit card (automatic),No
4123-DVHPH,88.05,801.3,9,No,Month-to-month,Fiber optic,Electronic check,Yes
6425-YQLLO,105.95,6975.25,66,Yes,One year,Fiber optic,Credit card (automatic),Yes
5442-UTCVD,91.85,257.05,3,Yes,Month-to-month,Fiber optic,Electronic check,No
2228-BZDEE,20.1,1079.45,54,No,Two year,No,Mailed check,No
7734-DBOAI,40.1,40.1,1,Yes,Month-to-month,DSL,Electronic check,No
2789-CZANW,110.3,6997.3,64,No,Two year,Fiber optic,Bank transfer (automatic),No
2091-RFFBA,73.9,2217.15,31,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2114-MGINA,89.8,1129.1,14,Yes,Month-to-month,Fiber optic,Mailed check,Yes
7596-LDUXP,85.15,979.05,12,No,One year,Fiber optic,Credit card (automatic),Yes
3740-RLMVT,60.95,4119.4,67,No,One year,DSL,Bank transfer (automatic),Yes
4489-SNOJF,72.25,2568.55,35,Yes,Month-to-month,DSL,Electronic check,No
2192-OZITF,73.55,3349.1,45,No,Two year,DSL,Mailed check,No
5651-CPDND,46.0,492.1,10,No,Month-to-month,DSL,Mailed check,No
2186-QZEYA,58.55,1718.95,29,No,Month-to-month,DSL,Bank transfer (automatic),Yes
1131-ALZWV,24.6,605.25,24,No,One year,No,Bank transfer (automatic),No
7729-XBTWX,19.75,1344.5,66,No,Two year,No,Mailed check,Yes
9134-WYRVP,86.35,4267.15,51,No,One year,Fiber optic,Mailed check,No
3284-SVCRO,25.5,1121.05,45,No,Two year,No,Mailed check,No
9732-OUYRN,19.0,918.7,49,No,One year,No,Credit card (automatic),No
0559-CKHUS,19.55,521.8,29,No,Two year,No,Mailed check,Yes
2931-SVLTV,110.1,4469.1,40,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
6899-PPEEA,96.55,3580.3,37,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7504-UWHNB,69.75,1729.35,25,No,Month-to-month,Fiber optic,Electronic check,No
2582-FFFZR,50.6,1073.3,22,No,Month-to-month,DSL,Electronic check,Yes
8908-NMQTX,65.6,4566.5,72,No,Two year,DSL,Bank transfer (automatic),Yes
2187-LZGPL,40.1,293.3,7,Yes,Month-to-month,DSL,Credit card (automatic),Yes
1431-AIDJQ,82.1,2603.1,33,No,Two year,DSL,Credit card (automatic),No
6288-LBEAR,79.1,1783.75,23,No,Month-to-month,Fiber optic,Mailed check,Yes
4597-NUCQV,101.25,2440.15,24,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9019-QVLZD,79.55,79.55,1,Yes,Month-to-month,Fiber optic,Electronic check,No
8413-YNHNV,90.65,6322.1,69,No,Two year,DSL,Mailed check,No
5808-TOTXO,20.55,57.4,3,No,One year,No,Credit card (automatic),Yes
4369-NYSCF,75.75,4284.65,56,No,One year,DSL,Bank transfer (automatic),Yes
6333-YDVLT,110.0,7138.65,65,No,One year,Fiber optic,Credit card (automatic),Yes
5324-KTGCG,20.85,1539.75,71,No,One year,No,Electronic check,No
5599-HVLTW,80.35,1058.1,14,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
7394-LWLYN,70.15,123.8,2,No,Month-to-month,Fiber optic,Electronic check,Yes
3707-LRWZD,84.05,2781.85,32,Yes,One year,Fiber optic,Electronic check,No
6873-UDNLD,67.45,2731.0,40,No,Month-to-month,DSL,Electronic check,No
2700-LUEVA,20.75,20.75,1,No,Month-to-month,No,Credit card (automatic),No
1455-ESIQH,89.1,89.1,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0958-YHXGP,69.9,497.3,7,No,Month-to-month,Fiber optic,Mailed check,Yes
1101-SSWAG,51.1,711.15,15,No,Month-to-month,DSL,Electronic check,Yes
2979-SXESE,94.4,1607.2,17,Yes,Month-to-month,Fiber optic,Electronic check,No
4013-TLDHQ,78.25,1490.95,19,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5743-KHMNA,25.55,1898.1,71,No,Two year,No,Bank transfer (automatic),No
4194-FJARJ,60.0,3273.95,54,No,Two year,DSL,Bank transfer (automatic),No
5325-UWTWJ,90.55,2929.75,31,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
3969-GYXEL,76.4,838.7,11,No,Month-to-month,Fiber optic,Electronic check,No
9208-OLGAQ,84.95,1443.65,18,No,Month-to-month,Fiber optic,Electronic check,Yes
3244-CQPHU,110.1,7746.7,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
2674-MLXMN,99.65,6951.15,71,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
9708-HPXWZ,45.4,214.75,5,No,Month-to-month,DSL,Credit card (automatic),No
6992-TKNYO,69.0,2669.45,38,No,One year,DSL,Credit card (automatic),No
4468-YDOVK,48.65,235.2,5,No,Month-to-month,DSL,Bank transfer (automatic),Yes
3754-DXMRT,44.15,92.65,2,Yes,Month-to-month,DSL,Electronic check,Yes
5792-JALQC,59.85,3103.25,52,No,Two year,DSL,Bank transfer (automatic),No
7130-VTEWQ,75.75,606.25,8,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2200-DSAAL,80.65,5330.2,68,No,Two year,DSL,Electronic check,Yes
4302-ZYFEL,20.55,1403.1,69,No,One year,No,Credit card (automatic),Yes
9351-LZYGF,66.4,2727.8,42,No,Month-to-month,DSL,Credit card (automatic),Yes
4366-CTOUZ,100.2,5038.45,50,No,Two year,Fiber optic,Mailed check,Yes
6121-VZNQB,19.1,19.1,1,Yes,Month-to-month,No,Mailed check,Yes
7903-CMPEY,80.3,80.3,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
1518-OMDIK,44.55,1462.6,33,No,Month-to-month,DSL,Credit card (automatic),Yes
6671-NGWON,20.35,150.6,7,No,Month-to-month,No,Mailed check,No
0595-ITUDF,91.8,5960.5,64,No,Month-to-month,Fiber optic,Electronic check,Yes
6996-KNSML,74.9,74.9,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
1955-IBMMB,20.2,1192.3,59,No,Two year,No,Bank transfer (automatic),Yes
0096-BXERS,50.35,314.55,6,No,Month-to-month,DSL,Electronic check,No
3806-YAZOV,18.8,56.0,3,No,Month-to-month,No,Mailed check,No
7998-ZLXWN,20.45,330.8,15,No,Month-to-month,No,Credit card (automatic),No
6253-WRFHY,64.75,877.35,13,No,One year,DSL,Electronic check,Yes
9133-AYJZG,98.7,2249.1,23,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
2675-OTVVJ,89.45,2807.65,31,No,Month-to-month,Fiber optic,Electronic check,No
8680-CGLTP,58.75,1696.2,29,No,One year,DSL,Electronic check,Yes
8430-TWCBX,20.7,1032.05,49,No,One year,No,Credit card (automatic),No
5018-GWURO,85.6,4902.8,56,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
6741-QRLUP,80.3,4995.35,63,No,Two year,DSL,Credit card (automatic),Yes
4737-HOBAX,79.8,5034.05,63,No,Two year,DSL,Credit card (automatic),No
0537-QYZZN,79.85,1857.75,24,No,Month-to-month,Fiber optic,Electronic check,Yes
3340-QBBFM,54.1,1992.85,36,No,One year,DSL,Credit card (automatic),No
1704-NRWYE,80.85,751.65,9,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2592-SEIFQ,24.75,66.95,3,Yes,Month-to-month,DSL,Electronic check,No
8200-KLNYW,80.9,1714.95,21,No,One year,DSL,Mailed check,No
3372-CDXFJ,24.5,343.6,13,No,One year,No,Bank transfer (automatic),No
4781-ZXYGU,20.15,20.15,1,No,Month-to-month,No,Bank transfer (automatic),Yes
7632-YUTXB,20.05,520.1,25,No,One year,No,Mailed check,No
2718-YSKCS,19.6,1387.45,71,No,Two year,No,Bank transfer (automatic),Yes
9896-UYMIE,114.3,7383.7,66,No,One year,Fiber optic,Bank transfer (automatic),Yes
0853-NWIFK,100.3,4483.95,45,No,One year,Fiber optic,Electronic check,Yes
8212-CRQXP,80.0,1706.45,22,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
6980-CDGFC,20.85,1327.4,67,No,One year,No,Bank transfer (automatic),Yes
7691-XVTZH,89.95,5974.3,68,No,Two year,Fiber optic,Bank transfer (automatic),Yes
7481-ATQQS,90.85,4515.85,49,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
2277-VWCNI,48.75,179.85,4,No,Month-to-month,DSL,Mailed check,No
1088-CNNKB,80.0,5040.2,63,No,One year,DSL,Credit card (automatic),No
8642-GVWRF,79.7,165.0,2,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),No
1930-BZLHI,20.35,422.7,21,No,One year,No,Mailed check,Yes
3400-ESFUW,57.55,3046.4,55,Yes,Two year,DSL,Bank transfer (automatic),No
5868-YTYKS,20.25,20.25,1,No,Month-to-month,No,Mailed check,Yes
3525-DVKFN,19.4,358.05,17,No,Two year,No,Mailed check,No
1482-OXZSY,100.4,2936.25,30,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0377-JBKKT,57.95,1271.8,22,No,Month-to-month,DSL,Mailed check,Yes
5778-BVOFB,59.5,530.05,9,No,Month-to-month,DSL,Bank transfer (automatic),Yes
3373-YZZYM,19.2,19.2,1,No,Month-to-month,No,Mailed check,No
2057-ZBLPD,86.5,1808.7,21,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0228-MAUWC,59.55,1144.6,19,No,Month-to-month,DSL,Electronic check,No
5502-RLUYV,103.95,7446.9,69,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0023-HGHWL,25.1,25.1,1,Yes,Month-to-month,DSL,Electronic check,Yes
7663-YJHSN,103.95,7556.9,72,No,Two year,Fiber optic,Bank transfer (automatic),Yes
4915-BFSXL,68.95,4858.7,70,No,Two year,DSL,Credit card (automatic),No
3086-RUCRN,103.1,6595.0,66,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
5215-LNLDJ,24.7,149.05,7,No,Month-to-month,DSL,Electronic check,Yes
7576-JMYWV,110.2,4972.1,46,No,Month-to-month,Fiber optic,Electronic check,Yes
9039-RBEEE,48.95,1880.85,39,Yes,Month-to-month,DSL,Credit card (automatic),Yes
0257-KXZGU,62.45,2045.55,32,No,Month-to-month,DSL,Bank transfer (automatic),No
1307-ATKGB,89.55,2187.15,24,No,Month-to-month,Fiber optic,Electronic check,Yes
8417-FMLZI,83.55,477.55,6,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
3714-XPXBW,78.9,2976.95,37,No,Month-to-month,DSL,Credit card (automatic),Yes
1850-AKQEP,20.35,178.7,8,No,Month-to-month,No,Mailed check,No
2824-DXNKN,71.45,5025.85,72,No,Two year,DSL,Bank transfer (automatic),Yes
5227-JSCFE,46.35,3353.4,71,No,Two year,DSL,Credit card (automatic),No
0848-ZGQIJ,94.65,1461.15,16,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
3621-CHYVB,49.9,2782.4,57,No,Month-to-month,DSL,Bank transfer (automatic),Yes
8042-RNLKO,25.45,1699.15,66,No,One year,No,Bank transfer (automatic),No
1792-UXAFY,89.15,1496.9,17,Yes,Month-to-month,Fiber optic,Electronic check,Yes
5372-FBKBN,20.75,452.2,21,No,Month-to-month,No,Mailed check,No
0420-TXVSG,66.1,4428.45,66,No,Two year,DSL,Credit card (automatic),Yes
6217-TOWGS,75.4,1322.55,17,No,Month-to-month,DSL,Bank transfer (automatic),Yes
0515-YPMCW,70.45,70.45,1,Yes,Month-to-month,Fiber optic,Mailed check,Yes
0378-XSZPU,60.3,3563.8,58,Yes,One year,DSL,Credit card (automatic),No
1045-LTCYT,21.05,139.75,8,No,Month-to-month,No,Credit card (automatic),No
1544-JJMYL,69.35,1927.3,27,No,One year,DSL,Credit card (automatic),No
4636-JGAAI,88.85,3000.25,34,No,Month-to-month,Fiber optic,Mailed check,No
6874-SGLHU,97.0,3021.3,30,No,One year,Fiber optic,Bank transfer (automatic),Yes
5951-AOFIH,66.4,2245.4,33,No,Month-to-month,DSL,Credit card (automatic),Yes
4729-XKASR,24.75,24.75,1,Yes,Month-to-month,DSL,Electronic check,No
3059-NGMXB,69.2,944.65,14,No,Month-to-month,DSL,Mailed check,No
8652-YHIYU,79.5,1264.2,16,No,One year,Fiber optic,Credit card (automatic),Yes
5278-PNYOX,100.65,4917.75,49,No,Two year,Fiber optic,Credit card (automatic),No
5449-FIBXJ,103.3,2012.7,19,Yes,Month-to-month,Fiber optic,Electronic check,No
3486-HOOGQ,79.7,5743.3,70,No,Two year,DSL,Bank transfer (automatic),No
5061-PBXFW,61.4,1864.65,32,No,Month-to-month,DSL,Bank transfer (automatic),No
8630-FJLIB,69.8,1221.65,18,No,Month-to-month,Fiber optic,Electronic check,Yes
3891-NLXJB,40.55,1390.85,37,No,Two year,DSL,Mailed check,Yes
4749-OJKQU,75.65,302.35,4,No,Month-to-month,Fiber optic,Electronic check,Yes
0577-WHMEV,90.7,1374.9,16,No,Month-to-month,Fiber optic,Electronic check,No
5453-AXEPF,80.5,1336.9,17,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
3639-XJHKQ,60.6,1297.8,19,No,Month-to-month,DSL,Electronic check,Yes
3716-LRGXK,101.15,6067.4,60,No,Two year,Fiber optic,Credit card (automatic),No
2263-SFSQZ,24.95,1222.25,51,No,Two year,No,Mailed check,Yes
9950-MTGYX,20.3,487.95,28,No,Two year,No,Credit card (automatic),Yes
3397-AVTKU,60.0,2548.55,43,No,Two year,DSL,Electronic check,Yes
4825-FUREZ,20.25,835.5,42,No,Two year,No,Electronic check,No
9837-BMCLM,78.5,242.05,3,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2672-OJQZP,44.75,44.75,1,No,Month-to-month,DSL,Mailed check,No
0137-UDEUO,19.85,63.75,3,Yes,Month-to-month,No,Mailed check,No
3134-DSHVC,98.0,6218.45,63,No,Two year,Fiber optic,Credit card (automatic),No
6161-UUUTA,79.9,260.9,3,Yes,Month-to-month,Fiber optic,Electronic check,Yes
7821-DPRQE,107.7,7320.9,68,No,Month-to-month,Fiber optic,Electronic check,Yes
6543-XRMYR,99.7,2967.35,30,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2001-EWBQU,104.7,6333.8,60,No,Two year,Fiber optic,Electronic check,No
4925-LMHOK,58.6,939.7,15,Yes,Month-to-month,DSL,Credit card (automatic),Yes
1608-GMEWB,93.9,4200.25,45,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
6695-AMZUF,86.45,5950.2,70,No,Two year,DSL,Credit card (automatic),No
1455-UGQVH,98.5,1037.75,10,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8410-BGQXN,19.4,93.4,4,No,Month-to-month,No,Mailed check,No
8280-MQRQN,50.45,50.45,1,Yes,Month-to-month,DSL,Mailed check,Yes
1619-YWUBB,24.95,1614.9,68,No,Two year,No,Credit card (automatic),Yes
7611-YKYTC,75.0,1573.95,22,No,Month-to-month,Fiber optic,Bank transfer (automatic),No
2037-SGXHH,94.65,3624.3,38,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3178-FESZO,100.25,100.25,1,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
0365-GXEZS,78.2,1468.75,18,No,Month-to-month,Fiber optic,Electronic check,No
0082-OQIQY,94.2,2607.6,29,No,Month-to-month,Fiber optic,Electronic check,Yes
6087-MVHJH,88.45,1422.1,16,Yes,Month-to-month,Fiber optic,Electronic check,Yes
4603-JANFB,69.85,69.85,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3018-TFTSU,81.7,858.6,12,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),No
3606-SBKRY,50.05,1523.4,31,No,One year,DSL,Electronic check,Yes
4806-KEXQR,79.9,324.3,4,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0667-NSRGI,69.55,3435.6,48,No,One year,DSL,Mailed check,Yes
7083-YNSKY,25.4,399.6,15,Yes,Month-to-month,No,Credit card (automatic),Yes
6893-ODYYE,90.1,4549.45,50,No,One year,Fiber optic,Credit card (automatic),Yes
8242-JSVBO,44.65,322.5,7,No,Month-to-month,DSL,Bank transfer (automatic),Yes
2479-BRAMR,83.75,3273.55,41,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
9541-ZPSEA,80.35,5375.15,68,No,Two year,Fiber optic,Credit card (automatic),No
2665-NPTGL,98.1,2510.7,26,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
1139-WUOAH,53.35,3090.05,57,No,Two year,DSL,Credit card (automatic),No
4693-VWVBO,19.55,61.05,3,No,Month-to-month,No,Electronic check,No
7434-SHXLS,20.9,20.9,1,Yes,Month-to-month,No,Mailed check,No
6937-GCDGQ,48.95,955.6,19,No,One year,DSL,Bank transfer (automatic),Yes
0988-JRWWP,54.2,140.4,3,No,Month-to-month,DSL,Electronic check,Yes
5075-JSDKI,24.45,1493.1,59,No,Two year,No,Electronic check,No
7908-QCBCA,69.4,69.4,1,Yes,Month-to-month,Fiber optic,Mailed check,Yes
8644-XYTSV,40.15,1626.05,42,No,Month-to-month,DSL,Bank transfer (automatic),Yes
6711-FLDFB,74.9,541.15,7,Yes,Month-to-month,Fiber optic,Electronic check,Yes
3873-WOSBC,25.6,1784.9,67,No,Two year,No,Credit card (automatic),No
7465-ZZRVX,70.35,70.35,1,No,Month-to-month,Fiber optic,Electronic check,Yes
7975-JMZNT,91.7,6075.9,66,No,Two year,DSL,Bank transfer (automatic),No
7251-XFOIL,89.2,5500.6,61,No,Month-to-month,Fiber optic,Mailed check,No
4116-IQRFR,24.1,73.1,4,No,One year,No,Credit card (automatic),No
3714-JTVOV,74.15,3229.4,42,Yes,Month-to-month,Fiber optic,Credit card (automatic),Yes
8259-DZLIZ,53.85,3399.85,64,No,One year,DSL,Bank transfer (automatic),Yes
0442-ZXKVS,115.6,6431.05,54,No,One year,Fiber optic,Bank transfer (automatic),Yes
7853-WNZSY,19.75,19.75,1,No,Month-to-month,No,Credit card (automatic),Yes
3120-FAZKD,24.05,1230.9,54,No,Two year,No,Bank transfer (automatic),Yes
8606-OEGQZ,25.3,454.65,18,No,Two year,No,Credit card (automatic),No
0225-ZORZP,84.3,235.05,3,No,Month-to-month,Fiber optic,Electronic check,No
4702-IOQDC,70.1,70.1,1,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9489-JMTTN,89.75,6595.9,72,No,Two year,DSL,Credit card (automatic),No
0575-CUQOV,97.95,5867.0,60,No,One year,Fiber optic,Electronic check,Yes
0967-BMLBD,20.0,196.35,11,No,One year,No,Mailed check,Yes
6178-KFNHS,78.3,909.25,12,Yes,Month-to-month,Fiber optic,Electronic check,Yes
2830-LEWOA,103.9,6449.15,61,No,One year,Fiber optic,Credit card (automatic),No
5006-MXVRN,20.7,762.45,39,No,Two year,No,Credit card (automatic),No
1264-BYWMS,96.8,5283.95,55,Yes,Month-to-month,Fiber optic,Electronic check,Yes
9658-WYUFB,94.4,1617.5,17,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8327-WKMIE,20.15,785.75,37,No,One year,No,Credit card (automatic),No
6917-FIJHC,26.0,1776.0,72,No,Two year,No,Mailed check,Yes
5329-KRDTM,77.35,5396.25,72,No,Two year,DSL,Credit card (automatic),No
7797-EJMDP,66.05,574.5,8,No,Month-to-month,DSL,Bank transfer (automatic),No
3530-VWVGU,19.9,400.3,22,No,Month-to-month,No,Mailed check,No
2013-SGDXK,84.3,84.3,1,Yes,Month-to-month,Fiber optic,Electronic check,No
6368-NWMCE,68.15,2656.3,38,No,Month-to-month,DSL,Credit card (automatic),No
3633-CDBUW,80.85,1445.95,17,No,One year,DSL,Electronic check,No
0707-HOVVN,75.5,5212.65,70,No,Two year,DSL,Bank transfer (automatic),Yes
8580-QVLOC,92.45,6440.25,72,Yes,Two year,DSL,Credit card (automatic),No
3956-MGXOG,80.6,2244.95,28,No,Month-to-month,Fiber optic,Electronic check,Yes
9274-UARKJ,83.2,1130.0,15,No,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
4077-HWUYD,87.55,6463.15,72,No,Two year,DSL,Bank transfer (automatic),Yes
2012-NWRPA,99.55,1131.2,11,Yes,Month-to-month,Fiber optic,Electronic check,Yes
8808-ELEHO,81.25,585.95,8,Yes,Month-to-month,Fiber optic,Electronic check,Yes
0103-CSITQ,109.4,6252.7,57,No,One year,Fiber optic,Bank transfer (automatic),Yes
3506-LCJDC,19.95,19.95,1,Yes,Month-to-month,No,Bank transfer (automatic),No
8671-KKKOS,45.55,2062.15,46,No,Month-to-month,DSL,Electronic check,No
7305-ZWMAJ,20.7,587.1,30,No,One year,No,Credit card (automatic),No
9518-XXBXE,75.3,720.45,10,No,Month-to-month,Fiber optic,Electronic check,No
3934-HXCFZ,99.25,2186.4,23,Yes,Month-to-month,Fiber optic,Electronic check,Yes
6578-KRMAW,93.4,2979.3,32,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
4860-IJUDE,73.75,956.65,13,No,Month-to-month,Fiber optic,Credit card (automatic),Yes
