customerID,InternetService,Churn,tenure,MonthlyCharges,TotalCharges
9823-EALYC,DSL,No,72,80.85,5727.45
0582-AVCLN,No,No,38,20.3,743.05
5803-NQJZO,DSL,No,72,67.8,4804.65
2565-JSLRY,No,Yes,1,24.05,24.05
2607-DHDAK,No,No,72,19.8,1414.65
1073-XXCZD,No,No,55,25.7,1443.65
0743-HRVFF,DSL,No,51,56.15,2898.95
4006-HKYHO,DSL,No,63,86.7,5309.5
3727-JEZTU,No,No,1,20.4,20.4
8143-ETQTI,No,No,23,19.65,451.55
6689-KXGBO,DSL,Yes,1,50.55,50.55
9667-TKTVZ,DSL,No,2,54.35,117.05
3657-COGMW,Fiber optic,No,52,108.1,5839.3
8570-KLJYJ,DSL,No,36,54.45,1893.5
7754-IXRMC,DSL,No,1,45.35,45.35
9473-CBZOP,DSL,No,28,59.0,1654.45
2969-WGHQO,DSL,No,7,69.45,477.05
6615-NGGZJ,Fiber optic,Yes,14,100.55,1415.55
4334-HOWRP,DSL,No,72,64.95,4546.0
4255-DDUOU,No,Yes,1,20.5,20.5
5863-OOKCL,No,No,10,18.85,163.2
1686-STUHN,No,No,42,19.8,849.9
1329-VHWNP,DSL,No,7,25.05,189.95
2984-MIIZL,Fiber optic,Yes,4,74.8,321.9
0266-GMEAO,Fiber optic,No,72,114.3,8058.55
5590-YRFJT,DSL,Yes,20,24.45,482.8
5574-NXZIU,Fiber optic,No,63,109.2,7049.75
0019-GFNTW,DSL,No,56,45.05,2560.1
4256-ZWTZI,DSL,No,5,51.0,286.8
8309-PPCED,Fiber optic,No,72,110.45,7982.5
4098-NAUKP,Fiber optic,No,68,84.65,5683.6
5196-WPYOW,DSL,No,67,60.05,3994.05
4608-LCIMN,DSL,No,8,44.65,369.15
1485-YDHMM,Fiber optic,No,52,93.25,4631.7
4054-CUMIA,No,No,18,20.25,401.95
0603-TPMIB,No,No,59,25.45,1534.05
2525-GVKQU,No,No,60,20.6,1093.0
8161-QYMTT,Fiber optic,No,7,94.1,701.3
9581-GVBXT,DSL,No,59,34.8,1980.3
5862-BRIXZ,DSL,No,46,60.75,2893.4
5404-GGUKR,DSL,No,5,51.35,262.3
3308-JSGML,DSL,No,59,64.05,3886.85
2126-GSEGL,DSL,No,70,84.8,5917.55
3677-TNKIO,Fiber optic,Yes,14,71.0,914.0
0440-QEXBZ,DSL,No,44,50.15,2139.1
2434-EEVDB,Fiber optic,No,64,94.6,5948.7
6762-QVYJO,DSL,No,58,59.75,3624.35
6199-IWKGC,Fiber optic,No,46,100.25,4753.85
2675-DHUTR,Fiber optic,No,58,98.9,5780.7
8152-VETUR,Fiber optic,No,72,97.7,6869.7
9667-EQRXU,DSL,Yes,30,40.3,1172.95
7446-YPODE,DSL,No,11,60.25,662.95
9522-BNTHX,DSL,No,34,56.25,1765.95
4676-WLUHT,DSL,No,54,46.2,2431.95
3329-WDIOK,DSL,Yes,3,50.6,155.35
7980-MHFLQ,No,No,72,24.9,1859.2
2873-ZLIWT,Fiber optic,Yes,40,84.85,3303.05
3415-TAILE,DSL,Yes,2,65.7,134.35
0757-WCUUZ,DSL,No,54,63.35,3409.1
1629-DQQVB,DSL,No,14,50.1,709.5
1915-IOFGU,Fiber optic,Yes,1,70.5,70.5
3045-XETSH,Fiber optic,Yes,10,94.85,953.45
0374-AACSZ,DSL,No,1,50.15,50.15
7239-HZZCX,No,Yes,1,19.75,19.75
4872-VXRIL,DSL,No,56,64.65,3665.55
9140-CZQZZ,DSL,No,68,79.6,5515.8
3423-HHXAO,No,No,14,19.5,272.0
9938-TKDGL,Fiber optic,No,68,99.55,6668.0
0531-ZZJWQ,Fiber optic,No,55,74.0,4052.4
6537-QLGEX,DSL,No,16,38.9,664.4
2688-BHGOG,Fiber optic,No,9,79.55,718.55
7683-CBDKJ,DSL,Yes,14,65.45,937.6
0946-CLJTI,Fiber optic,Yes,58,98.7,5812.6
3160-TYXLT,DSL,No,53,46.3,2546.85
1325-USMEC,Fiber optic,No,70,99.35,6944.5
0916-QOFDP,Fiber optic,No,14,95.8,1346.3
0628-CNQRM,DSL,Yes,22,67.5,1544.05
5606-AMZBO,Fiber optic,No,10,78.15,765.15
6199-IPCAO,No,No,29,26.1,692.55
7665-TOALD,Fiber optic,Yes,1,69.6,69.6
0112-QWPNC,DSL,Yes,49,84.35,4059.35
0324-BRPCJ,Fiber optic,Yes,68,100.2,6851.65
2777-PHDEI,Fiber optic,Yes,1,78.05,78.05
5640-CAXOA,DSL,No,30,40.35,1187.05
2235-EZAIK,DSL,No,72,79.2,5401.9
3847-BAERP,No,No,10,20.9,247.0
1196-AMORA,Fiber optic,Yes,7,73.6,520.0
4282-YMKNA,Fiber optic,Yes,9,74.75,706.6
1453-RZFON,DSL,No,1,49.9,49.9
8263-OKETD,DSL,No,20,68.9,1370.35
0670-KDOMA,No,No,1,20.25,20.25
2476-YGEFM,Fiber optic,No,29,76.0,2215.25
8687-BAFGU,Fiber optic,No,1,74.0,74.0
0641-EVBOJ,Fiber optic,No,3,82.3,214.4
0829-XXPLX,Fiber optic,No,20,89.4,1871.15
9974-JFBHQ,Fiber optic,No,64,99.15,6171.2
5356-RHIPP,No,Yes,1,20.2,20.2
6624-JDRDS,DSL,No,6,29.45,161.45
0608-JDVEC,No,No,50,19.8,1013.2
9780-FKVVF,DSL,No,6,59.15,336.7
1919-RTPQD,DSL,No,7,44.75,333.65
5214-NLTIT,Fiber optic,No,72,90.8,6511.8
3345-PBBFH,DSL,No,8,49.55,393.45
5055-BRMNE,Fiber optic,No,67,106.7,7009.5
9189-JWSHV,Fiber optic,Yes,24,93.55,2264.05
2190-PHBHR,Fiber optic,No,72,94.45,6921.7
2650-GYRYL,No,No,33,19.45,600.25
0746-JTRFU,DSL,Yes,2,25.05,56.35
5208-FVQKB,DSL,No,70,67.95,4664.15
7184-LRUUR,DSL,No,22,65.25,1441.8
6627-CFOSN,Fiber optic,No,59,99.45,5623.7
3982-JGSFD,No,No,36,20.35,695.85
1574-DYCWE,No,No,51,19.95,1028.75
7247-XOZPB,DSL,No,53,77.4,4155.95
2466-FCCPT,No,No,20,19.7,395.6
6211-WWLTF,Fiber optic,No,63,99.7,6330.4
4826-TZEVA,Fiber optic,No,40,74.8,2971.7
6016-NXBNJ,No,No,35,19.15,638.0
9138-EFSMO,Fiber optic,No,26,78.95,2034.25
0576-WNXXC,Fiber optic,Yes,27,95.55,2510.2
4632-XJMEX,DSL,No,53,62.85,3419.5
8910-LEDAG,Fiber optic,No,34,71.55,2427.35
3452-GWUIN,Fiber optic,No,19,94.95,1760.25
2716-GFZOR,Fiber optic,No,43,86.1,3551.65
3724-UCSHY,No,No,6,19.55,122.9
8626-XHBIE,No,No,56,24.8,1424.2
4628-CTTLA,DSL,Yes,57,39.3,2111.45
3192-LNKRK,Fiber optic,No,34,84.05,2909.95
4439-YRNVD,DSL,No,10,36.25,374.0
2876-VBBBL,No,Yes,1,20.25,20.25
6834-NXDCA,DSL,Yes,13,23.9,300.8
2208-UGTGR,Fiber optic,No,56,98.6,5581.05
3005-TYFRD,Fiber optic,No,55,103.65,5676.65
8670-MEFCP,DSL,No,36,92.9,3379.25
3079-BCHLN,No,No,47,19.9,942.95
7777-UNYHB,No,No,12,20.1,232.4
5597-GLBUC,Fiber optic,Yes,1,85.45,85.45
7278-CKDNC,Fiber optic,No,24,80.5,2088.45
2748-MYRVK,Fiber optic,Yes,63,99.9,6137.0
8450-UYIBU,DSL,No,35,39.85,1434.6
2969-VAPYH,DSL,No,67,60.5,3870.0
4822-YCXMX,Fiber optic,Yes,25,84.8,2043.45
7181-OQCUT,Fiber optic,No,21,103.85,2215.0
8474-UMLNT,DSL,No,13,67.8,842.25
9821-POOTN,Fiber optic,Yes,35,75.2,2576.2
3836-FZSDJ,No,No,71,24.85,1901.0
9142-XMYJH,No,No,29,19.35,601.6
6559-ILWKJ,DSL,Yes,71,49.35,3515.25
0187-QSXOE,Fiber optic,No,7,89.0,605.45
7733-UDMTP,DSL,No,57,55.0,3094.05
2649-HWLYB,DSL,No,65,76.15,4929.55
5214-CHIWJ,No,No,27,20.3,595.05
4229-CZMLL,Fiber optic,Yes,6,74.9,469.8
6904-JLBGY,Fiber optic,No,72,117.35,8436.25
2465-BLLEU,No,No,1,19.75,19.75
1685-VAYJF,DSL,No,11,45.2,492.0
8874-EJNSR,No,No,39,25.2,987.95
6917-YACBP,Fiber optic,No,59,89.75,5496.9
5049-MUBWG,DSL,No,26,75.0,1908.35
4223-WOZCM,DSL,No,2,49.95,107.1
0769-MURVM,DSL,No,72,65.7,4575.35
9253-VIFJQ,DSL,No,65,67.05,4309.55
7030-FZTFM,Fiber optic,No,72,110.9,7922.75
9741-YLNTD,Fiber optic,No,6,87.95,522.35
5917-RYRMG,No,No,32,19.8,587.7
5120-ZBLAI,DSL,No,50,75.7,3876.2
1194-BHJYC,DSL,No,61,62.15,3778.85
3663-MITLP,Fiber optic,Yes,15,101.25,1457.25
0906-QVPMS,Fiber optic,No,72,115.15,8349.45
9025-ZRPVR,No,Yes,9,18.95,185.6
1905-OEILC,No,No,1,19.5,19.5
7858-GTZSP,Fiber optic,No,12,86.55,1066.9
3285-UCQVC,DSL,Yes,37,28.6,973.55
6248-BSHKG,No,No,61,20.4,1226.45
4685-TFLLS,No,No,18,19.8,342.3
3470-BTGQO,DSL,No,21,45.65,985.05
1209-VFFOC,DSL,No,68,56.4,3948.45
8224-DWCKX,Fiber optic,No,12,73.3,828.05
5482-PLVPE,DSL,Yes,2,24.35,41.85
4553-DVPZG,Fiber optic,No,62,101.35,6164.7
4902-OHLSK,Fiber optic,Yes,29,98.65,2862.75
6917-IAYHD,DSL,No,1,33.6,33.6
0495-ZBNGW,Fiber optic,Yes,5,79.9,343.95
8620-RJPZN,No,No,1,20.7,20.7
7572-KPVKK,Fiber optic,No,62,104.05,6590.5
2642-MAWLJ,No,No,36,20.25,717.95
2357-COQEK,Fiber optic,Yes,28,103.3,2890.65
7103-ZGVNT,DSL,No,69,73.7,4885.85
3737-GCSPV,Fiber optic,Yes,11,96.2,1222.05
2027-WKXMW,Fiber optic,No,63,108.75,6871.7
7137-NAXML,No,No,23,20.15,405.6
2428-ZMCTB,No,No,10,19.75,208.25
2961-VNFKL,No,No,71,25.95,1801.9
1768-HNVGJ,DSL,No,45,70.05,3062.45
6963-KQYQB,No,No,70,24.05,1764.75
5934-RMPOV,Fiber optic,No,22,84.75,1816.75
1207-BLKSA,No,No,52,23.05,1255.1
4088-YLDSU,Fiber optic,Yes,55,104.15,5743.05
8316-BBQAY,DSL,No,65,59.95,3921.1
1166-PQLGG,No,No,72,19.55,1463.45
3146-JTQHR,No,No,10,19.6,189.45
4291-YZODP,No,No,7,20.05,96.8
4395-PZMSN,Fiber optic,No,5,85.55,408.5
6427-FEFIG,DSL,No,24,78.6,1846.65
0017-IUDMW,Fiber optic,No,72,116.8,8456.75
8706-HRADD,DSL,No,21,43.55,1011.5
9955-QOPOY,DSL,No,69,60.8,4263.4
4385-ZKVNW,DSL,No,44,54.9,2549.1
5446-DKWYW,DSL,No,61,65.2,3965.05
2034-CGRHZ,Fiber optic,Yes,24,102.95,2496.7
5797-APWZC,Fiber optic,Yes,1,90.6,90.6
3683-QKIUE,DSL,Yes,6,50.8,288.05
4228-ZGYUW,Fiber optic,Yes,4,90.05,368.1
9031-ZVQPT,Fiber optic,No,72,108.2,7840.6
2990-IAJSV,DSL,No,72,92.0,6632.75
8107-KNCIM,Fiber optic,No,14,75.1,1013.35
9027-YFHQJ,No,No,7,25.05,152.95
5176-LDKUH,Fiber optic,No,48,75.15,3772.65
4644-OBGFZ,No,No,55,19.5,1026.35
7926-IJOOU,No,No,1,19.3,19.3
6480-YAGIY,Fiber optic,No,45,112.2,5031.85
4029-HPFVY,Fiber optic,No,3,70.3,220.4
7602-DBTOU,No,No,71,19.6,1416.5
5345-BMKWB,No,No,8,20.25,158.35
3519-ZKXGG,Fiber optic,Yes,3,75.85,256.6
5457-COLHT,DSL,No,69,80.65,5542.55
6416-TVAIH,Fiber optic,Yes,1,68.5,68.5
5451-YHYPW,Fiber optic,No,72,115.75,8443.7
5108-ADXWO,Fiber optic,Yes,11,73.5,791.75
7998-WNZEM,DSL,No,71,80.6,5708.2
3066-RRJIO,Fiber optic,Yes,1,69.95,69.95
4664-NJCMS,DSL,No,33,59.55,2016.3
0307-BCOPK,No,No,16,19.05,326.65
7629-WFGLW,Fiber optic,No,56,95.65,5471.75
2542-HYGIQ,No,No,1,19.95,19.95
6715-OFDBP,DSL,Yes,5,70.05,346.4
5016-LIPDW,No,No,57,19.4,1061.6
6481-LXPWL,DSL,No,56,36.1,1971.5
1567-DSCIC,Fiber optic,Yes,8,94.0,773.65
2150-UWTFY,DSL,Yes,22,61.15,1422.05
6124-ACRHJ,No,No,1,19.75,19.75
9362-MWODR,DSL,No,40,64.1,2460.35
9975-GPKZU,No,No,46,19.75,856.5
9625-RZFUK,No,No,63,19.7,1275.85
5153-LXKDT,Fiber optic,No,68,110.2,7467.5
5161-UBZXI,Fiber optic,No,69,106.35,7261.75
1020-JPQOW,Fiber optic,No,56,90.55,5116.6
7919-ZODZZ,DSL,No,10,65.9,660.05
0565-JUPYD,Fiber optic,No,63,104.5,6590.8
6867-ACCZI,DSL,No,24,52.5,1208.15
5939-XAIXZ,DSL,No,19,56.1,1033.9
9054-FOWNV,Fiber optic,No,22,88.75,1885.15
2683-BPJSO,Fiber optic,Yes,29,84.45,2467.1
2157-MXBJS,DSL,Yes,13,75.3,989.45
8207-VVMYB,No,No,70,26.0,2006.95
9732-EQMWY,Fiber optic,No,49,99.4,5025.0
9360-AHGNL,Fiber optic,Yes,43,109.55,4830.25
1087-UDSIH,No,Yes,3,19.6,59.75
5269-NRGDP,DSL,No,42,73.15,3088.25
6195-MELTI,DSL,No,57,54.65,3134.7
5485-WUYWF,DSL,Yes,2,66.4,94.55
2121-JAFOM,Fiber optic,No,72,115.55,8312.4
8818-DOPVL,Fiber optic,No,46,104.45,4863.85
2632-UCGVD,Fiber optic,Yes,66,100.05,6871.9
5445-PZWGX,Fiber optic,Yes,62,102.0,6529.25
1227-UDMZR,DSL,No,72,91.15,6637.9
5198-HQAEN,Fiber optic,No,35,89.7,3165.6
9170-CCKOU,Fiber optic,Yes,17,90.2,1454.15
2167-FQSTQ,DSL,No,72,92.4,6786.1
2819-GWENI,No,No,28,19.9,543.0
1043-YCUTE,No,Yes,56,25.15,1327.15
3814-MLAXC,Fiber optic,Yes,31,79.85,2404.15
3572-UUHRS,No,No,45,18.85,867.3
2692-PFYTJ,No,No,1,25.75,25.75
1226-UDFZR,DSL,Yes,2,49.6,114.7
5955-EPOAZ,No,No,6,20.95,109.5
6821-JPCDC,Fiber optic,No,48,97.05,4692.95
8815-LMFLX,No,No,25,25.4,546.85
9135-HSWOC,No,No,64,19.7,1274.05
8582-KRHPJ,DSL,No,50,35.0,1782.4
5811-IWXYM,Fiber optic,No,52,101.25,5301.1
7044-YAACC,Fiber optic,No,4,70.2,280.35
8189-XRIKE,Fiber optic,No,32,90.95,2897.95
1506-YJTYT,DSL,No,45,73.85,3371.0
4123-DVHPH,Fiber optic,No,9,88.05,801.3
6425-YQLLO,Fiber optic,Yes,66,105.95,6975.25
5442-UTCVD,Fiber optic,Yes,3,91.85,257.05
2228-BZDEE,No,No,54,20.1,1079.45
7734-DBOAI,DSL,Yes,1,40.1,40.1
2789-CZANW,Fiber optic,No,64,110.3,6997.3
2091-RFFBA,Fiber optic,Yes,31,73.9,2217.15
2114-MGINA,Fiber optic,Yes,14,89.8,1129.1
7596-LDUXP,Fiber optic,No,12,85.15,979.05
3740-RLMVT,DSL,No,67,60.95,4119.4
4489-SNOJF,DSL,Yes,35,72.25,2568.55
2192-OZITF,DSL,No,45,73.55,3349.1
5651-CPDND,DSL,No,10,46.0,492.1
2186-QZEYA,DSL,No,29,58.55,1718.95
1131-ALZWV,No,No,24,24.6,605.25
7729-XBTWX,No,No,66,19.75,1344.5
9134-WYRVP,Fiber optic,No,51,86.35,4267.15
3284-SVCRO,No,No,45,25.5,1121.05
9732-OUYRN,No,No,49,19.0,918.7
0559-CKHUS,No,No,29,19.55,521.8
2931-SVLTV,Fiber optic,No,40,110.1,4469.1
6899-PPEEA,Fiber optic,Yes,37,96.55,3580.3
7504-UWHNB,Fiber optic,No,25,69.75,1729.35
2582-FFFZR,DSL,No,22,50.6,1073.3
8908-NMQTX,DSL,No,72,65.6,4566.5
2187-LZGPL,DSL,Yes,7,40.1,293.3
1431-AIDJQ,DSL,No,33,82.1,2603.1
6288-LBEAR,Fiber optic,No,23,79.1,1783.75
4597-NUCQV,Fiber optic,Yes,24,101.25,2440.15
9019-QVLZD,Fiber optic,Yes,1,79.55,79.55
8413-YNHNV,DSL,No,69,90.65,6322.1
5808-TOTXO,No,No,3,20.55,57.4
4369-NYSCF,DSL,No,56,75.75,4284.65
6333-YDVLT,Fiber optic,No,65,110.0,7138.65
5324-KTGCG,No,No,71,20.85,1539.75
5599-HVLTW,Fiber optic,No,14,80.35,1058.1
7394-LWLYN,Fiber optic,No,2,70.15,123.8
3707-LRWZD,Fiber optic,Yes,32,84.05,2781.85
6873-UDNLD,DSL,No,40,67.45,2731.0
2700-LUEVA,No,No,1,20.75,20.75
1455-ESIQH,Fiber optic,Yes,1,89.1,89.1
0958-YHXGP,Fiber optic,No,7,69.9,497.3
1101-SSWAG,DSL,No,15,51.1,711.15
2979-SXESE,Fiber optic,Yes,17,94.4,1607.2
4013-TLDHQ,Fiber optic,Yes,19,78.25,1490.95
5743-KHMNA,No,No,71,25.55,1898.1
4194-FJARJ,DSL,No,54,60.0,3273.95
5325-UWTWJ,Fiber optic,No,31,90.55,2929.75
3969-GYXEL,Fiber optic,No,11,76.4,838.7
9208-OLGAQ,Fiber optic,No,18,84.95,1443.65
3244-CQPHU,Fiber optic,No,72,110.1,7746.7
2674-MLXMN,Fiber optic,No,71,99.65,6951.15
9708-HPXWZ,DSL,No,5,45.4,214.75
6992-TKNYO,DSL,No,38,69.0,2669.45
4468-YDOVK,DSL,No,5,48.65,235.2
3754-DXMRT,DSL,Yes,2,44.15,92.65
5792-JALQC,DSL,No,52,59.85,3103.25
7130-VTEWQ,Fiber optic,Yes,8,75.75,606.25
2200-DSAAL,DSL,No,68,80.65,5330.2
4302-ZYFEL,No,No,69,20.55,1403.1
9351-LZYGF,DSL,No,42,66.4,2727.8
4366-CTOUZ,Fiber optic,No,50,100.2,5038.45
6121-VZNQB,No,Yes,1,19.1,19.1
7903-CMPEY,Fiber optic,Yes,1,80.3,80.3
1518-OMDIK,DSL,No,33,44.55,1462.6
6671-NGWON,No,No,7,20.35,150.6
0595-ITUDF,Fiber optic,No,64,91.8,5960.5
6996-KNSML,Fiber optic,Yes,1,74.9,74.9
1955-IBMMB,No,No,59,20.2,1192.3
0096-BXERS,DSL,No,6,50.35,314.55
3806-YAZOV,No,No,3,18.8,56.0
7998-ZLXWN,No,No,15,20.45,330.8
6253-WRFHY,DSL,No,13,64.75,877.35
9133-AYJZG,Fiber optic,No,23,98.7,2249.1
2675-OTVVJ,Fiber optic,No,31,89.45,2807.65
8680-CGLTP,DSL,No,29,58.75,1696.2
8430-TWCBX,No,No,49,20.7,1032.05
5018-GWURO,Fiber optic,No,56,85.6,4902.8
6741-QRLUP,DSL,No,63,80.3,4995.35
4737-HOBAX,DSL,No,63,79.8,5034.05
0537-QYZZN,Fiber optic,No,24,79.85,1857.75
3340-QBBFM,DSL,No,36,54.1,1992.85
1704-NRWYE,Fiber optic,Yes,9,80.85,751.65
2592-SEIFQ,DSL,Yes,3,24.75,66.95
8200-KLNYW,DSL,No,21,80.9,1714.95
3372-CDXFJ,No,No,13,24.5,343.6
4781-ZXYGU,No,No,1,20.15,20.15
7632-YUTXB,No,No,25,20.05,520.1
2718-YSKCS,No,No,71,19.6,1387.45
9896-UYMIE,Fiber optic,No,66,114.3,7383.7
0853-NWIFK,Fiber optic,No,45,100.3,4483.95
8212-CRQXP,Fiber optic,No,22,80.0,1706.45
6980-CDGFC,No,No,67,20.85,1327.4
7691-XVTZH,Fiber optic,No,68,89.95,5974.3
7481-ATQQS,Fiber optic,Yes,49,90.85,4515.85
2277-VWCNI,DSL,No,4,48.75,179.85
1088-CNNKB,DSL,No,63,80.0,5040.2
8642-GVWRF,Fiber optic,Yes,2,79.7,165.0
1930-BZLHI,No,No,21,20.35,422.7
3400-ESFUW,DSL,Yes,55,57.55,3046.4
5868-YTYKS,No,No,1,20.25,20.25
3525-DVKFN,No,No,17,19.4,358.05
1482-OXZSY,Fiber optic,No,30,100.4,2936.25
0377-JBKKT,DSL,No,22,57.95,1271.8
5778-BVOFB,DSL,No,9,59.5,530.05
3373-YZZYM,No,No,1,19.2,19.2
2057-ZBLPD,Fiber optic,Yes,21,86.5,1808.7
0228-MAUWC,DSL,No,19,59.55,1144.6
5502-RLUYV,Fiber optic,Yes,69,103.95,7446.9
0023-HGHWL,DSL,Yes,1,25.1,25.1
7663-YJHSN,Fiber optic,No,72,103.95,7556.9
4915-BFSXL,DSL,No,70,68.95,4858.7
3086-RUCRN,Fiber optic,No,66,103.1,6595.0
5215-LNLDJ,DSL,No,7,24.7,149.05
7576-JMYWV,Fiber optic,No,46,110.2,4972.1
9039-RBEEE,DSL,Yes,39,48.95,1880.85
0257-KXZGU,DSL,No,32,62.45,2045.55
1307-ATKGB,Fiber optic,No,24,89.55,2187.15
8417-FMLZI,Fiber optic,Yes,6,83.55,477.55
3714-XPXBW,DSL,No,37,78.9,2976.95
1850-AKQEP,No,No,8,20.35,178.7
2824-DXNKN,DSL,No,72,71.45,5025.85
5227-JSCFE,DSL,No,71,46.35,3353.4
0848-ZGQIJ,Fiber optic,No,16,94.65,1461.15
3621-CHYVB,DSL,No,57,49.9,2782.4
8042-RNLKO,No,No,66,25.45,1699.15
1792-UXAFY,Fiber optic,Yes,17,89.15,1496.9
5372-FBKBN,No,No,21,20.75,452.2
0420-TXVSG,DSL,No,66,66.1,4428.45
6217-TOWGS,DSL,No,17,75.4,1322.55
0515-YPMCW,Fiber optic,Yes,1,70.45,70.45
0378-XSZPU,DSL,Yes,58,60.3,3563.8
1045-LTCYT,No,No,8,21.05,139.75
1544-JJMYL,DSL,No,27,69.35,1927.3
4636-JGAAI,Fiber optic,No,34,88.85,3000.25
6874-SGLHU,Fiber optic,No,30,97.0,3021.3
5951-AOFIH,DSL,No,33,66.4,2245.4
4729-XKASR,DSL,Yes,1,24.75,24.75
3059-NGMXB,DSL,No,14,69.2,944.65
8652-YHIYU,Fiber optic,No,16,79.5,1264.2
5278-PNYOX,Fiber optic,No,49,100.65,4917.75
5449-FIBXJ,Fiber optic,Yes,19,103.3,2012.7
3486-HOOGQ,DSL,No,70,79.7,5743.3
5061-PBXFW,DSL,No,32,61.4,1864.65
8630-FJLIB,Fiber optic,No,18,69.8,1221.65
3891-NLXJB,DSL,No,37,40.55,1390.85
4749-OJKQU,Fiber optic,No,4,75.65,302.35
0577-WHMEV,Fiber optic,No,16,90.7,1374.9
5453-AXEPF,Fiber optic,No,17,80.5,1336.9
3639-XJHKQ,DSL,No,19,60.6,1297.8
3716-LRGXK,Fiber optic,No,60,101.15,6067.4
2263-SFSQZ,No,No,51,24.95,1222.25
9950-MTGYX,No,No,28,20.3,487.95
3397-AVTKU,DSL,No,43,60.0,2548.55
4825-FUREZ,No,No,42,20.25,835.5
9837-BMCLM,Fiber optic,Yes,3,78.5,242.05
2672-OJQZP,DSL,No,1,44.75,44.75
0137-UDEUO,No,Yes,3,19.85,63.75
3134-DSHVC,Fiber optic,No,63,98.0,6218.45
6161-UUUTA,Fiber optic,Yes,3,79.9,260.9
7821-DPRQE,Fiber optic,No,68,107.7,7320.9
6543-XRMYR,Fiber optic,Yes,30,99.7,2967.35
2001-EWBQU,Fiber optic,No,60,104.7,6333.8
4925-LMHOK,DSL,Yes,15,58.6,939.7
1608-GMEWB,Fiber optic,No,45,93.9,4200.25
6695-AMZUF,DSL,No,70,86.45,5950.2
1455-UGQVH,Fiber optic,Yes,10,98.5,1037.75
8410-BGQXN,No,No,4,19.4,93.4
8280-MQRQN,DSL,Yes,1,50.45,50.45
1619-YWUBB,No,No,68,24.95,1614.9
7611-YKYTC,Fiber optic,No,22,75.0,1573.95
2037-SGXHH,Fiber optic,Yes,38,94.65,3624.3
3178-FESZO,Fiber optic,Yes,1,100.25,100.25
0365-GXEZS,Fiber optic,No,18,78.2,1468.75
0082-OQIQY,Fiber optic,No,29,94.2,2607.6
6087-MVHJH,Fiber optic,Yes,16,88.45,1422.1
4603-JANFB,Fiber optic,Yes,1,69.85,69.85
3018-TFTSU,Fiber optic,Yes,12,81.7,858.6
3606-SBKRY,DSL,No,31,50.05,1523.4
4806-KEXQR,Fiber optic,Yes,4,79.9,324.3
0667-NSRGI,DSL,No,48,69.55,3435.6
7083-YNSKY,No,Yes,15,25.4,399.6
6893-ODYYE,Fiber optic,No,50,90.1,4549.45
8242-JSVBO,DSL,No,7,44.65,322.5
2479-BRAMR,Fiber optic,Yes,41,83.75,3273.55
9541-ZPSEA,Fiber optic,No,68,80.35,5375.15
2665-NPTGL,Fiber optic,No,26,98.1,2510.7
1139-WUOAH,DSL,No,57,53.35,3090.05
4693-VWVBO,No,No,3,19.55,61.05
7434-SHXLS,No,Yes,1,20.9,20.9
6937-GCDGQ,DSL,No,19,48.95,955.6
0988-JRWWP,DSL,No,3,54.2,140.4
5075-JSDKI,No,No,59,24.45,1493.1
7908-QCBCA,Fiber optic,Yes,1,69.4,69.4
8644-XYTSV,DSL,No,42,40.15,1626.05
6711-FLDFB,Fiber optic,Yes,7,74.9,541.15
3873-WOSBC,No,No,67,25.6,1784.9
7465-ZZRVX,Fiber optic,No,1,70.35,70.35
7975-JMZNT,DSL,No,66,91.7,6075.9
7251-XFOIL,Fiber optic,No,61,89.2,5500.6
4116-IQRFR,No,No,4,24.1,73.1
3714-JTVOV,Fiber optic,Yes,42,74.15,3229.4
8259-DZLIZ,DSL,No,64,53.85,3399.85
0442-ZXKVS,Fiber optic,No,54,115.6,6431.05
7853-WNZSY,No,No,1,19.75,19.75
3120-FAZKD,No,No,54,24.05,1230.9
8606-OEGQZ,No,No,18,25.3,454.65
0225-ZORZP,Fiber optic,No,3,84.3,235.05
4702-IOQDC,Fiber optic,Yes,1,70.1,70.1
9489-JMTTN,DSL,No,72,89.75,6595.9
0575-CUQOV,Fiber optic,No,60,97.95,5867.0
0967-BMLBD,No,No,11,20.0,196.35
6178-KFNHS,Fiber optic,Yes,12,78.3,909.25
2830-LEWOA,Fiber optic,No,61,103.9,6449.15
5006-MXVRN,No,No,39,20.7,762.45
1264-BYWMS,Fiber optic,Yes,55,96.8,5283.95
9658-WYUFB,Fiber optic,Yes,17,94.4,1617.5
8327-WKMIE,No,No,37,20.15,785.75
6917-FIJHC,No,No,72,26.0,1776.0
5329-KRDTM,DSL,No,72,77.35,5396.25
7797-EJMDP,DSL,No,8,66.05,574.5
3530-VWVGU,No,No,22,19.9,400.3
2013-SGDXK,Fiber optic,Yes,1,84.3,84.3
6368-NWMCE,DSL,No,38,68.15,2656.3
3633-CDBUW,DSL,No,17,80.85,1445.95
0707-HOVVN,DSL,No,70,75.5,5212.65
8580-QVLOC,DSL,Yes,72,92.45,6440.25
3956-MGXOG,Fiber optic,No,28,80.6,2244.95
9274-UARKJ,Fiber optic,No,15,83.2,1130.0
4077-HWUYD,DSL,No,72,87.55,6463.15
2012-NWRPA,Fiber optic,Yes,11,99.55,1131.2
8808-ELEHO,Fiber optic,Yes,8,81.25,585.95
0103-CSITQ,Fiber optic,No,57,109.4,6252.7
3506-LCJDC,No,Yes,1,19.95,19.95
